TYPVOIE;PREVOIE;NOMVOIE;TYPO;DATE_ARRET;CDGI;HISTO;TEXTE;QUARTIER;1er;2e;3e;4e;5e;6e;7e;8e;9e;10e;11e;12e;13e;14e;15e;16e;17e;18e;19e;20e;ARRON
place;;émile landrin;place Émile Landrin;15/10/1921;3237;"Orig. du nom. ~ Voir : Emile Landrin (rue).
Historique. ~ Précédemment partie des rues du Cher (antérieurement, chemin puis rue du Ratrait [partie] ou sentier de traverse des Gatines) et Malte Brun (antérieurement, partie de la rue des Prairies ; plus anciennement partie de la rue des Champs et sentier du Centre de la Cour des Noues).
";"Classement dans la voirie parisienne. ~ Déc. du 23 mai 1863. Précédemment voie de l'ancienne commune de Charonne.
Alignements (non retenus au POS et non repris au PLU). ~ Déc. du 26 juillet 1883, côté impair. Arr. du 9 février 1953, côté pair.
Nivellement. ~ Arr. du 9 février 1953.
Numérotage. ~ Arr. du 19 avril 1922.
Dénomination. ~ Déc. du 15 octobre 1921.";Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;émile landrin;rue Émile Landrin;10/01/1935;3238;"Orig. du nom. ~ Emile Landrin (1841-1914), conseiller municipal de l'arrondissement.
Historique. ~ Anciennement passage des Rondonneaux dans la partie A et partie de la rue Malte Brun, dans le surplus. Le passage des Rondonneaux, anciennement sentier de la Cloche ou sentier de traverse de la Cour des Noues, est indiqué sur le cadastre de 1812 de l'ancienne commune de Charonne. La rue Malte Brun était précédemment partie de la rue des Prairies ; antérieurement partie de la rue des Champs et sentier du Centre de la Cour des Noues. En 1934, la rue Emile Landrin s'étendait jusqu'à la rue du Cher ; la partie comprise entre cette voie et la rue des Pyrénées a repris en 1935 son ancienne dénomination de rue de la Cour des Noues.
";"Classement dans la voirie parisienne. ~ Déc. du 23 mai 1863. Précédemment voie de l'ancienne commune de Charonne dont la partie comprise entre les rues des Rondeaux et Malte Brun (A) avait été classée dans la voirie de ladite commune par arrêté du 3 juillet 1830.
Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 25 août 1913.
Numérotage. ~ Arr. du 28 septembre 1934.
Dénomination. ~ Arr. du 21 juillet 1934 modifié par arrêté du 10 janvier 1935.";Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
allée;;marie laurent;allée Marie Laurent;;6080;"Orig. du nom. ~ Marie-Thérèse Alliouze-Luguet, dite Marie Laurent (1826-1904), actrice ; quartier où ont été groupés des noms d'artistes.
Historique. ~ Ouverte sur l'emplacement de l'ancienne usine à gaz de Saint-Mandé.
";"Ouverture. ~ Ouverte en 1934.
Dénomination. ~ Voie dénommée en 1935.
";Charonne.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
cité;;leclaire;cité Leclaire;;5443;"Orig. du nom. ~ M. Leclaire, propriétaire.
";"Ouverture. ~ Ouverte vers 1885.
Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 10 octobre 1995.";Charonne.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;ernest lefèvre;rue Ernest Lefèvre;;3347;"Orig. du nom. ~ François Ernest Lefèvre (1833-1889), avocat et homme politique, président du Conseil municipal et député de Paris.
";"Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 11 mars 1902. Arr. du 13 octobre 1937, pans coupés aux angles de la rue du Surmelin.
Dénomination. ~ Arr. du 2 août 1899.";Saint-Fargeau.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;fernand léger;rue Fernand Léger;01/10/1981;3614;"Orig. du nom. ~ Fernand Léger (Argentan, 1881-Gif-sur-Yvette, 1955), peintre, dessinateur, graveur et décorateur français.
Historique. ~ Voie créée dans le cadre de l'aménagement de la Zac des ""Amandiers"". Elle avait été provisoirement dénommée AF/20.
";"Déclassement. ~ Arr. mun. du 21 février 1983, au droit des nos 2 à 6.
Dénomination. ~ Arr. mun. du 1er octobre 1981.
";Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;eugénie legrand;rue Eugénie Legrand;25/07/1934;3444;"Orig. du nom. ~ Eugénie Augustine Jeanne Marie Legrand (1898-1933), infirmière, victime du devoir.
Historique. ~ Précédemment, passage Ramus. Avant 1877, partie du sentier des Basses Dives (indiqué sur le plan cadastral de 1812).
";"Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 25 août 1913 (UP).
Numérotage. ~ Arr. du 29 juin 1934.
Numérotage. ~ Arr. du 28 juin 1878, côté impair. Arr. du 21 mai 1881, côté pair.
Dénomination. ~ Arr. du 25 juillet 1934.";Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;frédérick lemaître;rue Frédérick Lemaître;;3836;"Orig. du nom. ~ Antoine, Louis Prosper dit Frédérick Lemaître (1800-1876), artiste dramatique français.
Historique. ~ Commencée en 1892, achevée en 1899.
";Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 9 juin 1931.;Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
avenue;du;professeur andré lemierre;avenue du Professeur André Lemierre;23/04/1965;7848;"Orig. du nom. ~ André Lemierre (1875-1956), médecin des hôpitaux de Paris, membre de l'Académie de médecine.
Historique. ~ Ouverte par la Ville de Paris. Elle avait été provisoirement dénommée X/20.
";"Observation. ~ Le côté est de la voie forme la limite des territoires de Montreuil-sous-Bois et de Bagnolet.
Ouverture. ~ Ouverte en 1949.
Numérotage. ~ Arr. du 4 septembre 1975, côté pair.
Dénomination. ~ Arr. du 23 avril 1965.
";Charonne.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;lemon;rue Lemon;;5509;"Orig. du nom. ~ M. Lemon, propriétaire.
";Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. préf. du 4 décembre 1984.;Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
cité;;leroy;cité Leroy;;5605;"Orig. du nom. ~ M. Leroy, propriétaire.
";"Nota. ~ voie privée ouverte à la circulation publique (arr. du 23 juin 1959).
Assainissement. ~ Arr. du 4 décembre 1970.";Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
cour;;lesage;cour Lesage;;5611;"Orig. du nom. ~ Voisinage de la rue Lesage.
Historique. ~ Précédemment, cour du Théâtre. Son classement a été ajourné en 1863.
";"Nota. ~ voie privée ouverte à la circulation publique (arr. du 23 juin 1959).
Assainissement. ~ Arr. du 20 juin 1914.
Dénomination. ~ Arr. du 1er février 1877.";Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;lesage;rue Lesage;;5612;"Orig. du nom. ~ Alain René Lesage (1668-1747), romancier et auteur dramatique français ; voisinage du théâtre de Belleville.
Historique. ~ Précédemment rue du Théâtre.
";"Classement. ~ Décret du 23 mai 1863, partie A. Arr. du 1er septembre 1932, partie B.
Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 1er septembre 1932, partie B.
Numérotage. ~ Arr. du 29 septembre 1881.
Dénomination. ~ Déc. du 24 août 1864.";Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;lespagnol;rue Lespagnol;;5618;;"Nota. ~ Voie fermée à la circulation publique (arr. mun. du 2 novembre 1993).
Ouverture. ~ Ouverte en 1889.
Assainissement. ~ Arr. du 7 novembre 1942.
";Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;de;lesseps;rue de Lesseps;;5620;"Orig. du nom. ~ Ferdinand de Lesseps (1805-1894), diplomate et administrateur français, a dirigé le percement du canal de Suez ; voisinage de l'ancienne rue de Suez, aujourd'hui impasse Suez.
";"Création. ~ Créée en 1889.
Classement et nivellement. ~ Arr. du 30 juin 1966.
";Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;victor letalle;rue Victor Letalle;;9771;"Orig. du nom. ~ Nom de propriétaire.
";"Ouverture. ~ Ouverte en 1881.
Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 12 février 1935.";Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;lucien leuwen;rue Lucien Leuwen;02/02/1977;5842;"Orig. du nom. ~ Personnage et titre d'un roman de Stendhal. Voisinage de la rue Stendhal.
Historique. ~ Elle avait été provisoirement dénommée BM/20, et antérieurement chemin du Parc de Charonne.";"Dénomination. ~ Déc. préf. du 2 février 1977.
";Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;levert;rue Levert;;5638;"Orig. du nom. ~ Victor Levert (1769-1831), notaire, maire de Belleville de 1805 à 1829.
Historique. ~ La partie de cette voie comprise entre les rues des Cascades et des Rigoles existait en 1730.
";"Classement dans la voirie parisienne. ~ Déc. du 23 mai 1863. Précédemment, voie de l'ancienne commune de Belleville.
Alignements (non retenus au POS et non repris au PLU). ~ Ord. du 28 février 1837, sauf dans les parties régies par les textes suivants : Déc. du 17 février 1885 : 1° : côté impair, partie A ; 2° entre les rues des Pyrénées et des Rigoles. Arr. du 26 septembre 1947 (relatif à la rue des Rigoles), au droit des nos 5, 7, 8 et 10. Déc. du 27 juin 1906, côté pair, entre les rues Olivier Métra et de Belleville.
Nivellement. ~ Déc. du 17 février 1885. Déc. du 27 juin 1906, carrefour des rues de Belleville, Olivier Métra et Levert.
Numérotage. ~ Arr. du 21 octobre 1881.";Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;du;liban;rue du Liban;;5659;"Orig. du nom. ~ Chaîne de montagnes de la République du Liban.
Historique. ~ Précédemment rue des Arts.
";"Classement. ~ Déc. du 23 mai 1863.
Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 20 juin 1881.
Numérotage. ~ Arr. du 27 août 1881.
Dénomination. ~ Arr. du 26 février 1867.";Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;ligner;rue Ligner;;5679;"Orig. du nom. ~ M. Ligner, propriétaire.
Historique. ~ Précédemment passage Ligner.
";Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 31 mars 1993.;Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;lippmann;rue Lippmann;03/06/1932;5703;"Orig. du nom. ~ Gabriel Lippmann (1845-1921), physicien français.
Historique. ~ Ouverte par la Ville de Paris sur l'emplacement du bastion 10. Par arr. du 21 mai 1956, la partie comprise entre le boulevard Davout et la rue Reynaldo Hahn a été dénommée rue de Lagny.
";"Classement. ~ Arr. du 11 octobre 1932.
Numérotage. ~ Arr. du 28 mai 1932.
Dénomination. ~ Arr. du 3 juin 1932.
";Charonne.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;lisfranc;rue Lisfranc;;5712;"Orig. du nom. ~ Jacques Lisfranc (1788-1847), chirurgien français ; voisinage de l'hôpital Tenon.
Historique. ~ Précédemment, rue du Chemin de Ronde du Cimetière de l'Est et anciennement sentier de traverse de la Cour des Noues ou sentier des Landiers. Cette voie est indiquée sur le cadastre de 1812.
";"Classement. ~ Arr. du 3 juillet 1830 (comme sentier rural de l'ancienne commune de Charonne). Déc. du 23 mai 1863 (dans la voirie parisienne).
Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 31 mars 1914. Les alignements fixés par ce décret ne sont pas exécutoires par mesure ordinaire de voirie.
Numérotage. ~ Arr. du 30 janvier 1877.
Dénomination. ~ Déc. du 10 février 1875.";Père Lachaise.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;frédéric loliée;rue Frédéric Loliée;14/08/1934;3840;"Orig. du nom. ~ Frédéric Loliée (1856-1915), journaliste et historien.
Historique. ~ Ouverte par la Ville de Paris, sur l'emplacement de l'ancienne usine à gaz de Saint-Mandé.
";"Ouverture. ~ Ouverte en 1934.
Numérotage. ~ Arr. du 8 octobre 1935.
Dénomination. ~ Arr. du 14 août 1934.
";Charonne.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
cité;;antoine loubeyre;cité Antoine Loubeyre;;387;"Orig. du nom. ~ Nom du propriétaire.
";"
";Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;louis lumière;rue Louis Lumière;21/05/1956;5797;"Orig. du nom. ~ Louis Lumière (1864-1948), savant français, inventeur du cinématographe.
Historique. ~ Ouverte par la Ville de Paris. Elle avait été provisoirement dénommée B/20.
";"Ouverture. ~ Ouverte en 1956.
Déclassement. ~ Délib. des 12 et 13 décembre 1988 ; parcelle appartenant au domaine public, dépendant du stade Louis Lumière, au droit des nos 34 et 46.
Dénomination. ~ Arr. du 21 mai 1956.
";Charonne.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
villa;des;lyanes;villa des Lyanes;;5862;"Orig. du nom. ~ Voisinage de la rue des Lyanes.
Historique. ~ Précédemment, villa des Lyannes.
";Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 9 avril 1992.;Saint-Fargeau.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;des;lyanes;rue des Lyanes;;5861;"Historique. ~ Précédemment rue des Lyannes. Antérieurement rue Neuve.
";Classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Arr. du 12 mars 1968.;Saint-Fargeau.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;du;groupe manouchian;rue du Groupe Manouchian;28/10/1954;4352;"Orig. du nom. ~ Groupe de 22 résistants, fusillés par les Allemands en 1944.
Historique. ~ Cette voie a englobé l'impasse Fleury, l'impasse du Progrès et la voie non dénommée reliant ces impasses.
";"Ouverture, classement, alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 23 janvier 1934.
Numérotage. ~ Arr. du 29 juin 1955.
Dénomination. ~ Arr. du 28 octobre 1954.";Saint-Fargeau.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;des;maraîchers;rue des Maraîchers;;5985;"Orig. du nom. ~ Bordée jadis par des jardins maraîchers.
Historique. ~ Précédemment rue des Quatre Jardiniers dans les parties A et B, et rue du Chemin de Fer dans la partie C. Le passage Lée, situé entre le cours de Vincennes et la rue de Lagny, a été englobé par la rue des Maraîchers. La partie comprise entre la rue de la Plaine et la rue des Pyrénées est tracée sur le plan de Roussel (1730). La rue du Chemin de Fer était anciennement dénommée rue de la Voie Neuve entre les rues d'Avron et des Haies, ruelle des Bosquets entre les rues des Haies et des Pyrénées.
";"Classement. ~ Déc. du 23 mai 1863, partie A. Déc. du 23 mai 1863 (dans la voirie parisienne), parties B et C. Précédemment voie de l'ancienne commune de Charonne dans ces deux dernières parties.
Alignements (retenus au POS et non repris au PLU). ~ Arr. préf. du 6 octobre 1859, au droit des nos 82, 88-90 et 100 à 104.
Alignements (non retenus au POS et non repris au PLU). ~ Arr. du 30 août 1932, côté impair, partie A, et pan coupé, côté pair, à l'angle du cours de Vincennes. Déc. du 3 septembre 1850, côté impair, sur une longueur de 135 m environ à partir de la rue de Lagny. Déc. du 31 mars 1936, le surplus de la partie B et pan coupé, côté impair, à l'angle de la rue de Lagny, côté impair. Arr. préf. du 6 octobre 1859, partie C, sauf au droit des nos 82, 88-90 et 100 à 104.
Nivellement. ~ Arr. du 30 août 1932, partie A. Déc. du 31 mars 1936, partie B.
Numérotage. ~ Arr. du 19 août 1874.
Dénomination. ~ Arr. du 3 septembre 1869.";Charonne.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;du;capitaine marchal;rue du Capitaine Marchal;30/03/1915;1506;"Orig. du nom. ~ Marchal, officier aéronaute tué à bord du dirigeable ""République"" le 25 septembre 1909.
Historique. ~ Le tronçon A faisait précédemment partie de la rue des Hauts Montiboeufs et, plus anciennement, du sentier des Bua. Le sentier des Bua est tracé sur le plan cadastral de 1812.
";"Ouverture. ~ Déc. du 13 juin 1913 (UP) et du 16 juillet 1921 (UP), entre les rues Etienne Marey et de l'Adjudant Réau.
Classement. ~ Arr. du 30 juillet 1830 (comme sentier rural de l'ancienne commune de Charonne), entre les rues de l'Adjudant Réau et Le Bua (A). Déc. du 23 mai 1863 (dans la voirie parisienne), partie A.
Alignements (non retenus au POS et non repris au PLU) et nivellement. ~ Déc. du 13 juin 1913 (UP) et du 16 juillet 1921 (UP).
Numérotage. ~ Arr. du 16 juin 1931.
Dénomination. ~ Arr. du 10 février 1915 approuvé par décret du 30 mars 1915.";Saint-Fargeau.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
impasse;de la;mare;impasse de la Mare;;6038;"Orig. du nom. ~ Voisinage de la rue de la Mare.
Historique. ~ Précédemment impasse d'Isly.
";"Nota. ~ voie privée ouverte à la circulation publique (arr. du 23 juin 1959).
Dénomination. ~ Arr. préf. du 1er février 1877.";Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;de la;mare;rue de la Mare;;6039;"Orig. du nom. ~ Voisinage d'une ancienne mare formée par les eaux de Belleville.
Historique. ~ Cette voie existait à l'état de chemin en 1672 ; elle était appelée ruelle des Nonnains. La partie comprise entre les rues de Ménilmontant et de Savies porte le nom de chemin de Ménilmontant sur le plan cadastral de 1812. La rue de la Mare finissait, en 1926, rue de Belleville ; à cette époque, on a donné le nom de Jean-Baptiste Dumay à la partie de cette voie comprise entre les rues des Pyrénées et de Belleville.
";"Classement dans la voirie parisienne. ~ Déc. du 23 mai 1863. Précédemment voie de l'ancienne commune de Belleville.
Déclassement. ~ Arr. mun. du 7 mai 1986, entre les nos 51 et 55.
Alignements (retenus au POS et non repris au PLU). ~ Arr. préf. du 5 mars 1931, au droit des nos 84 à 96.
Alignements (non retenus au POS et non repris au PLU). ~ Arr. du 5 mars 1931, côté impair, entre les rues Henri Chevreau et des Couronnes, sauf au droit des nos 53 (partie) et 55 (partie) ; côté pair, entre les rues Henri Chevreau et de Savies et entre les rues Levert et des Pyrénées, sauf au droit des nos 84 à 96. Arr. du 26 février 1937, au droit du n° 58 (partie), sur une longueur de 5,50 m environ à partir de la rue de Savies. Ord. du 30 août 1837, le surplus, sauf du côté impair : 1° entre la place de Ménilmontant et la rue d'Eupatoria ; 2° sur une longueur de 33 m environ à partir du mitoyen des 25 rue d'Eupatoria et 1 rue de la Mare ; 3° au droit des nos 53 (partie) et 55 (partie).
Nivellement. ~ Arr. préf. du 5 mars 1931, partie B.
Numérotage. ~ Arr. du 31 décembre 1881.";Belleville.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
villa;;étienne marey;villa Étienne Marey;;3395;"Orig. du nom. ~ Voisinage de la rue Etienne Marey.
";"Classement, alignements (retenus au POS et non repris au PLU) et nivellement. ~ Arr. mun. du 7 juin 1993.
Dénomination. ~ Dénommée en 1933 par les propriétaires riverains.";Saint-Fargeau.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
rue;;étienne marey;rue Étienne Marey;30/03/1915;3394;"Orig. du nom. ~ Etienne Marey (1830-1904), physiologiste.
";"Ouverture et alignements (non retenus au POS et non repris au PLU). ~ Déc. du 13 juin 1913 (UP) et du 16 juillet 1921 (UP).
Dénomination. ~ Arr. du 10 février 1915, approuvé par décret du 30 mars 1915.";Saint-Fargeau.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
place;du;général tessier de marguerittes;place du Général Tessier de Marguerittes;09/12/1985;4088;"Orig. du nom. ~ Tessier de Marguerittes dit ""le Colonnel Lizé"" (1882-1958), général spécialiste de l'aéronautique militaire. Il a organisé le soulèvement qui conduisit à la libération de Paris le 25 août 1944.
Historique. ~ Voie créée en 1980 dans le cadre de l'aménagement de la Zac ""Gare de Charonne"". Elle avait été provisoirement dénommée CN/20.
";"Création. ~ Voie créée en 1980.
Déclassement. ~ Délib. mun. du 16 décembre 2003.
Dénomination. ~ Arr. mun. du 9 décembre 1985.";Charonne.;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;FAUX;VRAI;XXe
