"Nom de l’activité";"Spécialité";"Description";"Nom du centre de santé";"Jour";"Heure de début";"Heure de fin";"Adresse - nom du centre";"Adresse - rue";"Adresse - code postal";"Adresse - ville";"Numéro de téléphone";"Adresse mail";"Site internet";"Latitude";"Longitude"
"Consultation";"Allergologie";"L'allergologie s'intéresse au diagnostic et au traitement des manifestations allergiques, par l'intermédiaire des tests et d'examens de biologie et est amené à utiliser des traitements de désensibilisation.";"Centre de santé polyvalent Atlas";"Jeudi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Allergologie";"L'allergologie s'intéresse au diagnostic et au traitement des manifestations allergiques, par l'intermédiaire des tests et d'examens de biologie et est amené à utiliser des traitements de désensibilisation.";"Centre de santé polyvalent Atlas";"Samedi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Angiologie-phlébologie";"L'angio-phlébologie s'intéresse au diagnostic et au traitement des pathologies des vaisseaux sanguins (artères et veines) et des vaisseaux lymphatiques.";"Centre de santé polyvalent Atlas";"Mardi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Angiologie-phlébologie";"L'angio-phlébologie s'intéresse au diagnostic et au traitement des pathologies des vaisseaux sanguins (artères et veines) et des vaisseaux lymphatiques.";"Centre de santé polyvalent Atlas";"Jeudi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Echo doppler";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé polyvalent Atlas";"Mardi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Echo doppler";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé polyvalent Atlas";"Mardi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Echo doppler";"Imagerie";"L'imagerie médicale c'est l'ensemble des techniques : rayon X (radiologie conventionnelle, scanner, ostéodensitométrie), résonance magnétique nucléaire,  ultrasons (échographie), qui permettent de donner ou de reconstituer une image à visée diagnostique d";"Centre de santé polyvalent Atlas";"Vendredi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Cardiologie";"La cardiologie s'intéresse au diagnostic et au traitement des troubles de l'appareil cardiovasculaire (coeur et vaisseaux) : hypercholestérolémie, insuffisance cardiaque, hypertension artérielle, infarctus du myocarde, péricardite, endocardite, embolie pu";"Centre de santé polyvalent Atlas";"Lundi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Cardiologie";"La cardiologie s'intéresse au diagnostic et au traitement des troubles de l'appareil cardiovasculaire (coeur et vaisseaux) : hypercholestérolémie, insuffisance cardiaque, hypertension artérielle, infarctus du myocarde, péricardite, endocardite, embolie pu";"Centre de santé polyvalent Atlas";"Mardi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Cardiologie";"La cardiologie s'intéresse au diagnostic et au traitement des troubles de l'appareil cardiovasculaire (coeur et vaisseaux) : hypercholestérolémie, insuffisance cardiaque, hypertension artérielle, infarctus du myocarde, péricardite, endocardite, embolie pu";"Centre de santé polyvalent Atlas";"Mardi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Cardiologie";"La cardiologie s'intéresse au diagnostic et au traitement des troubles de l'appareil cardiovasculaire (coeur et vaisseaux) : hypercholestérolémie, insuffisance cardiaque, hypertension artérielle, infarctus du myocarde, péricardite, endocardite, embolie pu";"Centre de santé polyvalent Atlas";"Mercredi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Cardiologie";"La cardiologie s'intéresse au diagnostic et au traitement des troubles de l'appareil cardiovasculaire (coeur et vaisseaux) : hypercholestérolémie, insuffisance cardiaque, hypertension artérielle, infarctus du myocarde, péricardite, endocardite, embolie pu";"Centre de santé polyvalent Atlas";"Jeudi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Cardiologie";"La cardiologie s'intéresse au diagnostic et au traitement des troubles de l'appareil cardiovasculaire (coeur et vaisseaux) : hypercholestérolémie, insuffisance cardiaque, hypertension artérielle, infarctus du myocarde, péricardite, endocardite, embolie pu";"Centre de santé polyvalent Atlas";"Vendredi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Cardiologie";"La cardiologie s'intéresse au diagnostic et au traitement des troubles de l'appareil cardiovasculaire (coeur et vaisseaux) : hypercholestérolémie, insuffisance cardiaque, hypertension artérielle, infarctus du myocarde, péricardite, endocardite, embolie pu";"Centre de santé polyvalent Atlas";"Samedi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Lundi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Lundi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Mardi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Mardi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Mercredi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Mercredi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Jeudi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Jeudi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Vendredi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Vendredi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Samedi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Soins dentaires";"Chirurgie dentaire";"Exercée par un chirurgien-dentiste, plus couramment appelé ""dentiste"", titulaire d'un diplôme de docteur en chirurgie dentaire, il soigne les pathologies acquises et congénitales de la bouche, des dents, des gencives, des maxillaires et des tissus attenan";"Centre de santé polyvalent Atlas";"Samedi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre de santé polyvalent Atlas";"Lundi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre de santé polyvalent Atlas";"Lundi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre de santé polyvalent Atlas";"Mardi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre de santé polyvalent Atlas";"Mercredi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre de santé polyvalent Atlas";"Jeudi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre de santé polyvalent Atlas";"Jeudi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre de santé polyvalent Atlas";"Vendredi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Stomatologie";"La stomatologie fait partie de la chirurgie maxillo-faciale. Le stomatologiste ou stomatologue possède une double compétence en médecine et en chirurgie. Il est spécialisé dans la chirurgie de la bouche et des dents : extraction de dents, implants, chirur";"Centre de santé polyvalent Atlas";"Vendredi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre de santé polyvalent Atlas";"Mardi";08:00:00 AM;12:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
"Consultation";"Orthodontie";"L'orthodontie permet de rétablir l'alignement des dents et de corriger la position des mâchoires. Elle permet une meilleure hygiène dentaire et améliore la qualité de la mastication, de la déglutition, de la respiration et des tissus qui entourent la dent";"Centre de santé polyvalent Atlas";"Mardi";01:00:00 PM;06:00:00 PM;"ATLAS (Cosem)";"15, rue de l\'Atlas";75019;"Paris";"01 55 56 62 52";;;48.87;2.38
